OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
SWC-BV-049	2	20241024_BRUV 9_L31_GX010075.MP4	21292	20241024_BRUV 9_R32_GX010056.MP4	21151	11.84072	1	1.60327	-81.84369	-52.31889	-3209.98978	2.03992	1.98852	25.50104	0.19513	3211.45918	1.68466	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
SWC-BV-049	3	20241024_BRUV 9_L31_GX010075.MP4	22962	20241024_BRUV 9_R32_GX010056.MP4	22821	12.76942	1	2.53197	613.08792	499.11588	-6003.57388	9.69169	8.09926	89.11972	0.44776	6055.40195	7.56122	Monacanthidae		spp		1	AD	Passing			
SWC-BV-050	0	20241025_BRUV 9_L31_GX010078.MP4	1701	20241025_BRUV 9_R32_GX010059.MP4	1564	0.94595		-1.00000	28.68871	-16.40351	-1027.60165	0.64877	0.63264	2.71541	1.22919	1028.13290	1.79728								sync		
SWC-BV-050	10	20241025_BRUV 9_L31_GX010078.MP4	58504	20241025_BRUV 9_R32_GX010059.MP4	58367	32.53472	1	27.49858	373.59790	183.12616	-8607.37344	9.39221	6.29105	182.03408	2.46283	8617.42352	2.80994	Tetraodontidae	Omegophora	armilla	37467002	1	AD	Passing			
SWC-BV-050	11	20241025_BRUV 9_L31_GX010078.MP4	58504	20241025_BRUV 9_R32_GX010059.MP4	58367	32.53472	1	27.49858	564.43859	272.37112	-7517.80509	11.29859	6.60276	139.18627	1.81407	7543.88297	4.80690	Tetraodontidae	Omegophora	armilla	37467002	1	AD	Passing			
SWC-BV-050	13	20241025_BRUV 9_L31_GX010078.MP4	65243	20241025_BRUV 9_R32_GX010059.MP4	65106	36.28236	1	31.24621	-372.62945	-92.90651	-1722.08876	1.86756	1.12847	7.55651	1.61234	1764.39056	12.54927	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
SWC-BV-051	0	20241028_BRUV 7_L27_GX010071.MP4	2326	20241028_BRUV 7_R28_GX010068.MP4	2192	1.29351		-1.00000	12.01334	-29.20056	-861.31342	0.54788	0.53662	1.99310	3.63481	861.89199	1.83617								sync		
SWC-BV-051	1	20241028_BRUV 7_L27_GX010071.MP4	13557	20241028_BRUV 7_R28_GX010068.MP4	13423	7.53920	1	0.13235	29.74059	-30.60278	-971.05808	0.61442	0.60280	2.50728	0.10814	971.99528	2.31825	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-051	10	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-2444.10379	2427.91396	-7710.02307	49.84533	49.09890	158.44839	2.04626	8444.69451	24.28041	Carangidae		spp		1	AD	Passing			
SWC-BV-051	11	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-2115.39921	2480.65346	-7370.74482	41.13077	47.80768	144.25016	1.84743	8059.55548	24.08027	Carangidae		spp		2	AD	Passing			
SWC-BV-051	12	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-1145.57820	2346.53574	-6703.55362	20.23757	40.53019	117.42096	2.29367	7194.17894	21.54185	Carangidae		spp		2	AD	Passing			
SWC-BV-051	13	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-1961.27717	2867.44119	-7375.63844	38.13144	55.25342	144.23664	0.72486	8152.84426	25.45947	Carangidae		spp		2	AD	Passing			
SWC-BV-051	14	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-2210.88938	3423.03851	-8230.30621	47.95530	73.63032	179.67889	0.07159	9183.85348	26.58330	Carangidae		spp		2	AD	Passing			
SWC-BV-051	15	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-2750.11614	3578.97756	-9148.80724	66.43457	85.76823	222.66493	1.89336	10201.61228	26.48853	Carangidae		spp		2	AD	Passing			
SWC-BV-051	16	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-1606.09918	1751.79292	-6350.47594	26.82180	28.93310	106.35719	1.22117	6780.62517	20.73138	Carangidae		spp		2	AD	Passing			
SWC-BV-051	17	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-1092.24742	1890.19136	-7482.56648	21.42674	36.02972	144.87316	2.21175	7794.52558	16.51509	Carangidae		spp		2	AD	Passing			
SWC-BV-051	18	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-460.32125	2411.86615	-6995.29652	9.27641	42.94452	126.31527	4.26126	7413.71482	19.62468	Carangidae		spp		2	AD	Passing			
SWC-BV-051	19	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-978.55465	2918.69909	-6310.25577	16.45339	47.72927	104.58584	6.85669	7021.08976	26.27827	Carangidae		spp		2	AD	Passing			
SWC-BV-051	20	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-2851.23898	1996.38888	-7764.98768	58.92292	40.90254	161.89111	15.97945	8509.41631	24.31088	Carangidae		spp		2	AD	Passing			
SWC-BV-051	21	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-3504.51312	3450.46698	-7529.34546	70.37503	69.16861	153.38422	4.11842	8993.24066	33.35481	Carangidae		spp		2	AD	Passing			
SWC-BV-051	22	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-3912.18086	3395.53659	-7636.46861	79.71915	69.09060	158.00522	2.40180	9227.70181	34.34075	Carangidae		spp		2	AD	Passing			
SWC-BV-051	23	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-4054.77091	2979.00222	-7066.50239	76.35809	56.09267	135.43513	10.06039	8674.73789	35.62281	Carangidae		spp		2	AD	Passing			
SWC-BV-051	24	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-1629.96438	1269.48338	-6728.55586	28.71126	22.10275	118.70326	0.62978	7038.59616	17.24770	Carangidae		spp		2	AD	Passing			
SWC-BV-051	25	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-2374.48460	1529.98568	-7865.53438	49.18394	31.31591	163.88798	1.14759	8357.37186	19.91209	Carangidae		spp		2	AD	Passing			
SWC-BV-051	26	20241028_BRUV 7_L27_GX010071.MP4	27883	20241028_BRUV 7_R28_GX010068.MP4	27749	15.50605	1	8.09920	-4032.64676	2828.31670	-7777.12139	84.24837	58.88327	164.78102	3.73089	9205.71737	32.51425	Carangidae		spp		2	AD	Passing			
SWC-BV-051	75	20241028_BRUV 7_L27_GX010071.MP4	67157	20241028_BRUV 7_R28_GX010068.MP4	67023	37.34675	1	29.93991	-297.44233	-165.26126	-1094.03371	1.05315	0.84495	3.28166	4.48823	1145.72815	17.13867	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
SWC-BV-051	81	20241028_BRUV 7_L27_GX010071.MP4	78620	20241028_BRUV 7_R28_GX010068.MP4	78486	43.72146	1	36.31461	693.76250	791.58216	-1990.65559	3.63818	4.21770	10.43214	1.67398	2251.80337	28.08533	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
SWC-BV-051	82	20241028_BRUV 7_L27_GX010071.MP4	84729	20241028_BRUV 7_R28_GX010068.MP4	84595	47.11874	1	39.71189	1520.31325	532.21677	-2205.53544	7.86353	3.08111	12.03536	1.31724	2731.11582	36.23807	Monacanthidae		spp		1	AD	Passing			
SWC-BV-051	87	20241028_BRUV 7_L27_GX010071.MP4	93251	20241028_BRUV 7_R28_GX010068.MP4	93117	51.85792	1	44.45107	1371.60320	1070.33246	-2878.46867	9.90934	7.94951	21.43582	0.43668	3363.40435	31.32764	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-051	88	20241028_BRUV 7_L27_GX010071.MP4	101395	20241028_BRUV 7_R28_GX010068.MP4	101261	56.38689	1	48.98004	222.88685	-185.72739	-896.36795	0.73154	0.71044	2.16203	0.64439	942.15111	17.75194	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-052	0	20241023_BRUV 1_L15_GX013110.MP4	1134	20241023_BRUV 1_R16_GX010067.MP4	489	0.63063		-1.00000	33.91663	-18.00827	-833.54569	0.53249	0.51570	1.85314	1.75942	834.42978	2.54419								Sync		
SWC-BV-052	15	20241023_BRUV 1_L15_GX013110.MP4	20245	20241023_BRUV 1_R16_GX010067.MP4	19600	11.25847	1	3.91224	-818.38613	-305.13293	-1113.82063	2.20981	1.07995	3.02816	1.52562	1415.43575	38.02784	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
SWC-BV-052	23	20241023_BRUV 1_L15_GX013110.MP4	50594	20241023_BRUV 1_R16_GX010067.MP4	49949	28.13589	1	20.78966	2089.87698	-399.70888	-6163.05848	33.70132	7.80601	99.84877	3.00219	6520.01862	19.00775	Aulopidae	Latropiscis	purpurissatus	37117001	1	AD	Passing			
SWC-BV-052	26	20241023_BRUV 1_L15_GX013110.MP4	58276	20241023_BRUV 1_R16_GX010067.MP4	57631	32.40793	1	25.06170	-887.21957	-245.59967	-2248.18674	5.23330	2.02367	13.29282	4.27605	2429.36646	22.21177	Triakidae	Furgaleus	macki	37017003	1	AD	Passing			
SWC-BV-052	27	20241023_BRUV 1_L15_GX013110.MP4	67788	20241023_BRUV 1_R16_GX010067.MP4	67143	37.69766	1	30.35143	-104.23033	-200.48794	-962.90995	0.64913	0.77956	2.44946	0.00585	989.06771	13.01654	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
SWC-BV-052	31	20241023_BRUV 1_L15_GX023110.MP4	38982	20241023_BRUV 1_R16_GX020067.MP4	38337	61.18446	1	53.83823	30.23026	-27.18362	-419.83705	0.29064	0.27136	0.51234	0.40468	421.80086	5.38992	Gobiidae		spp		1	AD	Passing			
SWC-BV-053	0	20241029_BRUV 7_L27_GX010075.MP4	986	20241029_BRUV 7_R28_GX010072.MP4	843	0.54833		-1.00000	21.00773	-38.42199	-809.37000	0.51867	0.50841	1.76924	0.94164	810.55374	2.84733								Sync		
SWC-BV-053	25	20241029_BRUV 7_L27_GX010075.MP4	65456	20241029_BRUV 7_R28_GX010072.MP4	65313	36.40081	1	28.65418	-22.28873	-146.58285	-2262.70471	1.37928	1.64208	13.13701	0.78661	2267.55726	3.46432	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-053	38	20241029_BRUV 7_L27_GX010075.MP4	75653	20241029_BRUV 7_R28_GX010072.MP4	75510	42.07147	1	34.32485	819.21635	68.16899	-1980.12761	4.22681	1.23947	10.36136	5.06233	2143.98409	22.57136	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
SWC-BV-053	39	20241029_BRUV 7_L27_GX010075.MP4	83576	20241029_BRUV 7_R28_GX010072.MP4	83433	46.47754	1	38.73091	-105.46387	240.79666	-700.29839	0.48736	0.63036	1.38050	0.00485	748.01303	20.83960	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
SWC-BV-054	0	20241027_BRUV 1_L15_GX013120.MP4	1885	20241027_BRUV 1_R16_GX010077.MP4	1741	1.04827		-1.00000	72.08201	-28.03371	-1058.32335	0.68379	0.65355	2.94150	4.50890	1061.14562	4.10682								Sync		
SWC-BV-054	1	20241027_BRUV 1_L15_GX013120.MP4	22752	20241027_BRUV 1_R16_GX010077.MP4	22608	12.65264	1	8.47235	644.30933	-608.76202	-1612.87793	2.85087	2.83926	7.03704	3.90662	1840.40781	28.64557	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
SWC-BV-054	13	20241027_BRUV 1_L15_GX013120.MP4	79654	20241027_BRUV 1_R16_GX010077.MP4	79510	44.29647	1	40.11619	-2319.45426	569.69889	-7513.10502	44.55100	11.38366	145.07670	15.91859	7883.60146	17.68765	Serranidae	Caesioperca	sp1		1	AD	Passing			
SWC-BV-054	14	20241027_BRUV 1_L15_GX013120.MP4	79654	20241027_BRUV 1_R16_GX010077.MP4	79510	44.29647	1	40.11619	275.47482	-187.43239	-7371.12169	6.74092	5.97498	136.83278	22.22417	7378.64840	2.47385	Serranidae	Caesioperca	sp1		1	AD	Passing			
SWC-BV-054	15	20241027_BRUV 1_L15_GX013120.MP4	79654	20241027_BRUV 1_R16_GX010077.MP4	79510	44.29647	1	40.11619	129.31681	189.95576	-7548.36174	5.14791	5.49402	143.39679	6.25655	7551.85877	1.92481	Serranidae	Caesioperca	sp1		1	AD	Passing			
SWC-BV-054	16	20241027_BRUV 1_L15_GX013120.MP4	79654	20241027_BRUV 1_R16_GX010077.MP4	79510	44.29647	1	40.11619	-136.62500	399.73998	-7198.60947	4.95149	8.01845	130.40471	5.58102	7210.99416	3.56213	Serranidae	Caesioperca	sp1		1	AD	Passing			
SWC-BV-054	17	20241027_BRUV 1_L15_GX013120.MP4	79654	20241027_BRUV 1_R16_GX010077.MP4	79510	44.29647	1	40.11619	-235.80043	500.37264	-7743.46544	6.48441	10.29019	150.85760	2.67997	7763.19725	4.28094	Serranidae	Caesioperca	sp1		1	AD	Passing			
SWC-BV-054	44	20241027_BRUV 1_L15_GX013120.MP4	110445	20241027_BRUV 1_R16_GX010077.MP4	110301	61.41969	1	57.23940	-879.64223	12.69154	-5708.35178	12.99795	3.44228	82.47307	4.96824	5775.74338	8.76682	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
SWC-BV-055	0	20241028_BRUV 1_L15_GX013124.MP4	1913	20241028_BRUV 1_R16_GX010081.MP4	1744	1.06384		-1.00000	36.40408	-24.78736	-841.94679	0.53802	0.52226	1.88932	0.52146	843.09790	2.87912								Sync		
SWC-BV-055	22	20241028_BRUV 1_L15_GX013124.MP4	40292	20241028_BRUV 1_R16_GX010081.MP4	40123	22.40683	1	10.94649	39.68190	-20.25879	-1043.31543	0.65826	0.64162	2.85590	0.06923	1044.26632	2.35552	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
SWC-BV-055	64	20241028_BRUV 1_L15_GX013124.MP4	66305	20241028_BRUV 1_R16_GX010081.MP4	66136	36.87295	1	25.41261	-1426.70522	864.41325	-2163.80982	7.42909	4.72515	11.65814	5.80367	2732.17332	37.74117	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
SWC-BV-055	69	20241028_BRUV 1_L15_GX013124.MP4	93947	20241028_BRUV 1_R16_GX010081.MP4	93778	52.24497	1	40.78463	155.53642	-291.20232	-1672.62370	1.20770	1.62969	7.23268	3.48432	1704.89308	10.97660	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-056	0	20241023_BRUV 9_L31_GX010074.MP4	3207	20241023_BRUV 9_R32_GX010055.MP4	3064	1.78345		-1.00000	-2.69808	76.11366	-636.03733	0.41854	0.41754	1.09032	1.60347	640.58103	6.92198								Sync		
SWC-BV-056	3	20241023_BRUV 9_L31_GX010074.MP4	19595	20241023_BRUV 9_R32_GX010055.MP4	19452	10.89700	1	7.26337	-2067.81117	548.30015	-2896.06977	14.53334	4.28245	21.10713	0.80226	3600.51333	36.47668	Labridae		spp		1	AD	Passing			
SWC-BV-056	4	20241023_BRUV 9_L31_GX010074.MP4	19611	20241023_BRUV 9_R32_GX010055.MP4	19468	10.90589	1	7.27226	-1827.87567	567.70238	-2924.72746	13.40252	4.56617	22.08860	3.24949	3495.34636	33.22952	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
SWC-BV-056	22	20241023_BRUV 9_L31_GX010074.MP4	31060	20241023_BRUV 9_R32_GX010055.MP4	30917	17.27281	1	13.63918	-2454.62529	1053.91530	-3963.45433	24.19505	10.75051	40.07145	4.51629	4779.63314	34.01652	Serranidae	Caesioperca	sp1		1	AD	Passing			
SWC-BV-056	23	20241023_BRUV 9_L31_GX010074.MP4	31520	20241023_BRUV 9_R32_GX010055.MP4	31377	17.52862	1	13.89499	-285.68930	389.73015	-2753.17038	2.53097	3.11514	18.92639	3.80492	2795.25583	10.03071	Triakidae	Furgaleus	macki	37017003	1	AD	Passing			
SWC-BV-056	25	20241023_BRUV 9_L31_GX010074.MP4	34942	20241023_BRUV 9_R32_GX010055.MP4	34799	19.43163	1	15.79800	-2216.72460	547.50957	-3283.40044	17.97617	4.90555	27.46344	9.36132	3999.29408	34.83806	Labridae		sp1		2	AD	Passing			
SWC-BV-056	28	20241023_BRUV 9_L31_GX010074.MP4	42306	20241023_BRUV 9_R32_GX010055.MP4	42163	23.52684	1	19.89321	-383.24763	-159.08347	-719.58639	0.79534	0.54597	1.37549	6.56922	830.65689	29.93431	Neosebastidae	Neosebastes	pandus	37287003	1	AD	Passing			
SWC-BV-057	0	20241026_BRUV 4_L21_GX010071.MP4	2476	20241026_BRUV 4_R22_GX010076.MP4	2247	1.37693		-1.00000	29.99729	-50.77733	-1031.92226	0.64740	0.65234	3.15442	2.34271	1033.60618	3.05222								Sync		
SWC-BV-057	31	20241026_BRUV 4_L21_GX010071.MP4	65279	20241026_BRUV 4_R22_GX010076.MP4	65050	36.30238	1	27.92957	-212.71826	-246.34167	-1643.08142	1.38997	1.56177	7.87624	4.50565	1675.00741	11.01102	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-057	34	20241026_BRUV 4_L21_GX010071.MP4	77193	20241026_BRUV 4_R22_GX010076.MP4	76964	42.92788	1	34.55508	-754.69300	-229.65322	-1307.33095	2.88238	1.21766	5.17915	2.15013	1526.89762	31.03331	Aulopidae	Latropiscis	purpurissatus	37117001	1	AD	Passing			
SWC-BV-057	37	20241026_BRUV 4_L21_GX010071.MP4	100195	20241026_BRUV 4_R22_GX010076.MP4	99966	55.71955	1	47.34674	-176.36372	-340.70690	-1700.29520	1.32734	1.99489	8.42217	7.17832	1743.04020	12.48706	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
SWC-BV-057	38	20241026_BRUV 4_L21_GX010071.MP4	100195	20241026_BRUV 4_R22_GX010076.MP4	99966	55.71955	1	47.34674	-388.83718	-403.26995	-2023.33317	2.51830	2.70925	11.95786	0.30515	2099.45186	15.29150	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
SWC-BV-058	0	20241027_BRUV 2_L17_GX010086.MP4	2066	20241027_BRUV 2_R18_GX010078.MP4	1817	1.14893		-1.00000	25.12190	-29.86313	-1063.87260	0.66685	0.65616	2.88877	1.99967	1064.58810	2.06675								sync		
SWC-BV-058	1	20241027_BRUV 2_L17_GX010086.MP4	9931	20241027_BRUV 2_R18_GX010078.MP4	9682	5.52274	1	0.53998	47.20808	-120.20306	-863.72312	0.55487	0.59437	1.93663	0.04656	873.32411	8.46208	Unknown	Unknown	Unknown	0	5	AD	Passing			
SWC-BV-058	15	20241027_BRUV 2_L17_GX010086.MP4	20218	20241027_BRUV 2_R18_GX010078.MP4	19969	11.24345	1	6.26070	-74.27115	-357.71427	-1339.20575	0.86367	1.45350	4.54971	3.89244	1388.14544	15.21555	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
SWC-BV-058	18	20241027_BRUV 2_L17_GX010086.MP4	29173	20241027_BRUV 2_R18_GX010078.MP4	28924	16.22343	1	11.24067	-3746.92197	-21.79647	-6079.09823	56.49472	3.72354	93.01537	1.43780	7141.10178	31.64828	Pomacentridae	Parma	spp		1	AD	Passing			
SWC-BV-058	21	20241027_BRUV 2_L17_GX010086.MP4	32073	20241027_BRUV 2_R18_GX010078.MP4	31824	17.83615	1	12.85340	5355.89674	-552.45889	-10790.45520	149.67571	17.07999	303.34326	11.02181	12059.21905	26.51412	Monacanthidae		spp		1	AD	Passing			
SWC-BV-058	22	20241027_BRUV 2_L17_GX010086.MP4	32073	20241027_BRUV 2_R18_GX010078.MP4	31824	17.83615	1	12.85340	4536.48054	-162.19013	-7964.05695	93.85333	6.04304	166.24052	1.43746	9166.90594	29.68085	Monacanthidae		spp		1	AD	Passing			
SWC-BV-058	24	20241027_BRUV 2_L17_GX010086.MP4	40506	20241027_BRUV 2_R18_GX010078.MP4	40257	22.52584	1	17.54308	41.46513	-315.36740	-1772.37508	1.10007	1.75989	7.87017	0.39419	1800.69136	10.13003	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
SWC-BV-058	25	20241027_BRUV 2_L17_GX010086.MP4	42136	20241027_BRUV 2_R18_GX010078.MP4	41887	23.43230	1	18.44954	26.20833	-167.25979	-1348.46430	0.83682	0.99674	4.59083	3.75003	1359.05065	7.11192	Pomacentridae	Parma	bicolor	37372092	1	AD	Passing			
SWC-BV-058	28	20241027_BRUV 2_L17_GX010086.MP4	59669	20241027_BRUV 2_R18_GX010078.MP4	59420	33.18259	1	28.19984	164.90616	-58.76256	-1379.86738	1.00503	0.86646	4.82900	4.61528	1390.92813	7.21558	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
SWC-BV-058	29	20241027_BRUV 2_L17_GX010086.MP4	62625	20241027_BRUV 2_R18_GX010078.MP4	62376	34.82646	1	29.84370	-408.98174	-334.86293	-853.96688	0.99073	0.90783	1.87697	1.84604	1004.32000	31.72808	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-058	126	20241027_BRUV 2_L17_GX010086.MP4	112946	20241027_BRUV 2_R18_GX010078.MP4	112697	62.81053	1	57.82777	351.59833	-689.07992	-3734.21118	3.91995	6.78050	34.63401	5.93344	3813.50045	11.66430	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
SWC-BV-059	0	20241026_BRUV 10_L33_GX010074.MP4	1992	20241026_BRUV 10_R34_GX010071.MP4	1859	1.10777		-1.00000	-1.72429	-2.95894	-1092.33101	0.68106	0.66837	3.01634	6.18427	1092.33638	0.11947								Sync		
SWC-BV-059	40	20241026_BRUV 10_L33_GX010074.MP4	92992	20241026_BRUV 10_R34_GX010071.MP4	92859	51.71388	1	41.40080	-351.97303	-74.50204	-1114.77299	1.16752	0.72181	3.23273	5.74612	1171.38994	17.87067	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-059	69	20241026_BRUV 10_L33_GX010074.MP4	96427	20241026_BRUV 10_R34_GX010071.MP4	96294	53.62413	1	43.31105	-3.83977	121.65836	-1233.49203	0.76554	0.83819	3.82922	8.21810	1239.48300	5.71272	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
SWC-BV-059	72	20241026_BRUV 10_L33_GX010074.MP4	119453	20241026_BRUV 10_R34_GX010071.MP4	119320	66.42914	1	56.11606	577.61614	446.04292	-1148.23552	1.76326	1.48473	3.36331	3.26906	1360.52913	32.48626	Aplodactylidae	Aplodactylus	westralis	37376004	1	AD	Passing			
SWC-BV-060	0	20241025_BRUV 6_L95_GX010063.MP4	1914	20241025_BRUV 6_R96_GX010060.MP4	1464	1.06440		-1.00000	-23.36272	-29.29383	-800.77185	0.51395	0.49907	1.67837	3.12498	801.64799	2.94169								sync		
SWC-BV-060	1	20241025_BRUV 6_L95_GX010063.MP4	15038	20241025_BRUV 6_R96_GX010060.MP4	14588	8.36280	1	2.59315	293.36349	78.38546	-3010.89032	2.79002	1.95346	22.35256	3.87377	3026.16374	5.68329	Labridae		spp		2	AD	Passing			
SWC-BV-060	4	20241025_BRUV 6_L95_GX010063.MP4	16990	20241025_BRUV 6_R96_GX010060.MP4	16540	9.44833	1	3.67868	0.47239	36.98689	-1981.65403	1.21031	1.22681	9.78121	1.42172	1981.99923	0.74245	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
SWC-BV-060	7	20241025_BRUV 6_L95_GX010063.MP4	29938	20241025_BRUV 6_R96_GX010060.MP4	29488	16.64885	1	10.87920	365.78740	-299.34250	-1677.52335	1.78528	1.58046	7.07602	0.92626	1742.83991	15.94473	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
SWC-BV-060	9	20241025_BRUV 6_L95_GX010063.MP4	55370	20241025_BRUV 6_R96_GX010060.MP4	54920	30.79187	1	25.02222	-4067.60831	-139.89902	-5403.70095	57.52108	3.76631	77.97832	1.00560	6764.98286	36.99917	Chaetodontidae	Chelmonops	curiosus	37365066	2	AD	Passing			
SWC-BV-060	12	20241025_BRUV 6_L95_GX010063.MP4	74470	20241025_BRUV 6_R96_GX010060.MP4	74020	41.41359	1	35.64394	1719.13564	432.46688	-2551.16576	10.09890	3.07807	15.36639	3.06641	3106.59004	34.71530	Labridae	Coris	auricularis	37384088	1	AD	Passing			
SWC-BV-061	0	20241026_BRUV 10_L33_GX010075.MP4	1029	20241026_BRUV 10_R34_GX010072.MP4	614	0.57224		-1.00000	19.31227	-12.21732	-1075.71722	0.67283	0.65925	2.92709	0.20648	1075.95993	1.17756								sync		
SWC-BV-061	14	20241026_BRUV 10_L33_GX010075.MP4	20896	20241026_BRUV 10_R34_GX010072.MP4	20481	11.62050	1	6.92636	1472.26920	3461.93660	-9006.23818	33.22490	77.40085	201.96542	13.33775	9760.37437	22.74177	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-061	17	20241026_BRUV 10_L33_GX010075.MP4	29722	20241026_BRUV 10_R34_GX010072.MP4	29307	16.52873	1	11.83460	829.35735	139.19600	-1703.48305	3.66214	1.20982	7.50831	0.59098	1899.75357	26.28701	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-061	18	20241026_BRUV 10_L33_GX010075.MP4	37431	20241026_BRUV 10_R34_GX010072.MP4	37016	20.81579	1	16.12166	-976.34314	219.40802	-1306.36105	3.19234	1.08606	4.29042	7.74564	1645.58956	37.46965	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
SWC-BV-061	54	20241026_BRUV 10_L33_GX010075.MP4	104032	20241026_BRUV 10_R34_GX010072.MP4	103617	57.85335	1	53.15922	296.50258	-54.62739	-1371.49108	1.27972	0.85951	4.75875	5.77186	1404.23849	12.38430	Orectolobidae	Orectolobus	hutchinsi	37013016	1	AD	Passing			
SWC-BV-062	0	20241027_BRUV 10_L33_GX010077.MP4	2414	20241027_BRUV 10_R34_GX010074.MP4	2277	1.34245		-1.00000	17.61463	-18.95937	-1024.54217	0.64235	0.62981	2.66270	3.84026	1024.86896	1.39141								Sync		
SWC-BV-062	3	20241027_BRUV 10_L33_GX010077.MP4	36985	20241027_BRUV 10_R34_GX010074.MP4	36848	20.56777	1	16.02156	27.05840	129.71893	-1575.14011	0.97298	1.07859	6.18231	1.41312	1580.70413	4.88432	Labridae	Suezichthys	cyanolaemus	37384161	1	AD	Passing			
